names,labels
train/benign/benign (407).png,0
train/benign/benign (431).png,0
train/benign/benign (279).png,0
train/benign/benign (65).png,0
train/benign/benign (52).png,0
train/benign/benign (153).png,0
train/benign/benign (204).png,0
train/benign/benign (425).png,0
train/benign/benign (239).png,0
train/benign/benign (84).png,0
train/benign/benign (100).png,0
train/benign/benign (230).png,0
train/benign/benign (104).png,0
train/benign/benign (148).png,0
train/benign/benign (291).png,0
train/benign/benign (222).png,0
train/benign/benign (288).png,0
train/benign/benign (379).png,0
train/benign/benign (209).png,0
train/benign/benign (243).png,0
train/benign/benign (191).png,0
train/benign/benign (206).png,0
train/benign/benign (170).png,0
train/benign/benign (286).png,0
train/benign/benign (208).png,0
train/benign/benign (112).png,0
train/benign/benign (369).png,0
train/benign/benign (393).png,0
train/benign/benign (35).png,0
train/benign/benign (266).png,0
train/benign/benign (106).png,0
train/benign/benign (146).png,0
train/benign/benign (40).png,0
train/benign/benign (300).png,0
train/benign/benign (264).png,0
train/benign/benign (6).png,0
train/benign/benign (418).png,0
train/benign/benign (285).png,0
train/benign/benign (68).png,0
train/benign/benign (432).png,0
train/benign/benign (130).png,0
train/benign/benign (227).png,0
train/benign/benign (365).png,0
train/benign/benign (232).png,0
train/benign/benign (421).png,0
train/benign/benign (85).png,0
train/benign/benign (173).png,0
train/benign/benign (216).png,0
train/benign/benign (310).png,0
train/benign/benign (73).png,0
train/benign/benign (46).png,0
train/benign/benign (367).png,0
train/benign/benign (12).png,0
train/benign/benign (256).png,0
train/benign/benign (97).png,0
train/benign/benign (1).png,0
train/benign/benign (116).png,0
train/benign/benign (424).png,0
train/benign/benign (182).png,0
train/benign/benign (197).png,0
train/benign/benign (142).png,0
train/benign/benign (70).png,0
train/benign/benign (217).png,0
train/benign/benign (133).png,0
train/benign/benign (19).png,0
train/benign/benign (328).png,0
train/benign/benign (102).png,0
train/benign/benign (71).png,0
train/benign/benign (235).png,0
train/benign/benign (359).png,0
train/benign/benign (251).png,0
train/benign/benign (336).png,0
train/benign/benign (316).png,0
train/benign/benign (63).png,0
train/benign/benign (66).png,0
train/benign/benign (124).png,0
train/benign/benign (137).png,0
train/benign/benign (426).png,0
train/benign/benign (301).png,0
train/benign/benign (162).png,0
train/benign/benign (152).png,0
train/benign/benign (280).png,0
train/benign/benign (324).png,0
train/benign/benign (205).png,0
train/benign/benign (376).png,0
train/benign/benign (314).png,0
train/benign/benign (21).png,0
train/benign/benign (313).png,0
train/benign/benign (346).png,0
train/benign/benign (31).png,0
train/benign/benign (394).png,0
train/benign/benign (43).png,0
train/benign/benign (322).png,0
train/benign/benign (370).png,0
train/benign/benign (387).png,0
train/benign/benign (180).png,0
train/benign/benign (138).png,0
train/benign/benign (212).png,0
train/benign/benign (4).png,0
train/benign/benign (382).png,0
train/benign/benign (109).png,0
train/benign/benign (11).png,0
train/benign/benign (76).png,0
train/benign/benign (389).png,0
train/benign/benign (185).png,0
train/benign/benign (202).png,0
train/benign/benign (127).png,0
train/benign/benign (194).png,0
train/benign/benign (107).png,0
train/benign/benign (231).png,0
train/benign/benign (390).png,0
train/benign/benign (226).png,0
train/benign/benign (192).png,0
train/benign/benign (340).png,0
train/benign/benign (271).png,0
train/benign/benign (245).png,0
train/benign/benign (44).png,0
train/benign/benign (36).png,0
train/benign/benign (254).png,0
train/benign/benign (176).png,0
train/benign/benign (122).png,0
train/benign/benign (92).png,0
train/benign/benign (345).png,0
train/benign/benign (181).png,0
train/benign/benign (129).png,0
train/benign/benign (385).png,0
train/benign/benign (117).png,0
train/benign/benign (103).png,0
train/benign/benign (3).png,0
train/benign/benign (420).png,0
train/benign/benign (287).png,0
train/benign/benign (317).png,0
train/benign/benign (319).png,0
train/benign/benign (61).png,0
train/benign/benign (332).png,0
train/benign/benign (132).png,0
train/benign/benign (284).png,0
train/benign/benign (321).png,0
train/benign/benign (362).png,0
train/benign/benign (136).png,0
train/benign/benign (295).png,0
train/benign/benign (2).png,0
train/benign/benign (42).png,0
train/benign/benign (149).png,0
train/benign/benign (349).png,0
train/benign/benign (123).png,0
train/benign/benign (234).png,0
train/benign/benign (412).png,0
train/benign/benign (289).png,0
train/benign/benign (131).png,0
train/benign/benign (247).png,0
train/benign/benign (416).png,0
train/benign/benign (150).png,0
train/benign/benign (26).png,0
train/benign/benign (413).png,0
train/benign/benign (303).png,0
train/benign/benign (121).png,0
train/benign/benign (399).png,0
train/benign/benign (143).png,0
train/benign/benign (45).png,0
train/benign/benign (361).png,0
train/benign/benign (417).png,0
train/benign/benign (343).png,0
train/benign/benign (77).png,0
train/benign/benign (262).png,0
train/benign/benign (16).png,0
train/benign/benign (99).png,0
train/benign/benign (374).png,0
train/benign/benign (290).png,0
train/benign/benign (96).png,0
train/benign/benign (55).png,0
train/benign/benign (272).png,0
train/benign/benign (339).png,0
train/benign/benign (282).png,0
train/benign/benign (39).png,0
train/benign/benign (82).png,0
train/benign/benign (151).png,0
train/benign/benign (184).png,0
train/benign/benign (88).png,0
train/benign/benign (250).png,0
train/benign/benign (395).png,0
train/benign/benign (64).png,0
train/benign/benign (423).png,0
train/benign/benign (128).png,0
train/benign/benign (304).png,0
train/benign/benign (261).png,0
train/benign/benign (67).png,0
train/benign/benign (171).png,0
train/benign/benign (159).png,0
train/benign/benign (15).png,0
train/benign/benign (20).png,0
train/benign/benign (5).png,0
train/benign/benign (211).png,0
train/benign/benign (263).png,0
train/benign/benign (354).png,0
train/benign/benign (237).png,0
train/benign/benign (33).png,0
train/benign/benign (410).png,0
train/benign/benign (198).png,0
train/benign/benign (183).png,0
train/benign/benign (308).png,0
train/benign/benign (110).png,0
train/benign/benign (276).png,0
train/benign/benign (213).png,0
train/benign/benign (114).png,0
train/benign/benign (28).png,0
train/benign/benign (344).png,0
train/benign/benign (248).png,0
train/benign/benign (83).png,0
train/benign/benign (386).png,0
train/benign/benign (267).png,0
train/benign/benign (400).png,0
train/benign/benign (221).png,0
train/benign/benign (292).png,0
train/benign/benign (154).png,0
train/benign/benign (296).png,0
train/benign/benign (273).png,0
train/benign/benign (427).png,0
train/benign/benign (396).png,0
train/benign/benign (24).png,0
train/benign/benign (356).png,0
train/benign/benign (38).png,0
train/benign/benign (27).png,0
train/benign/benign (10).png,0
train/benign/benign (80).png,0
train/benign/benign (118).png,0
train/benign/benign (51).png,0
train/benign/benign (156).png,0
train/benign/benign (47).png,0
train/benign/benign (240).png,0
train/benign/benign (335).png,0
train/benign/benign (411).png,0
train/benign/benign (225).png,0
train/benign/benign (89).png,0
train/benign/benign (23).png,0
train/benign/benign (422).png,0
train/malignant/malignant (57).png,1
train/malignant/malignant (46).png,1
train/malignant/malignant (53).png,1
train/malignant/malignant (206).png,1
train/malignant/malignant (185).png,1
train/malignant/malignant (123).png,1
train/malignant/malignant (158).png,1
train/malignant/malignant (91).png,1
train/malignant/malignant (186).png,1
train/malignant/malignant (192).png,1
train/malignant/malignant (21).png,1
train/malignant/malignant (204).png,1
train/malignant/malignant (181).png,1
train/malignant/malignant (52).png,1
train/malignant/malignant (190).png,1
train/malignant/malignant (42).png,1
train/malignant/malignant (139).png,1
train/malignant/malignant (177).png,1
train/malignant/malignant (200).png,1
train/malignant/malignant (27).png,1
train/malignant/malignant (22).png,1
train/malignant/malignant (13).png,1
train/malignant/malignant (140).png,1
train/malignant/malignant (168).png,1
train/malignant/malignant (112).png,1
train/malignant/malignant (122).png,1
train/malignant/malignant (178).png,1
train/malignant/malignant (80).png,1
train/malignant/malignant (145).png,1
train/malignant/malignant (45).png,1
train/malignant/malignant (150).png,1
train/malignant/malignant (113).png,1
train/malignant/malignant (50).png,1
train/malignant/malignant (149).png,1
train/malignant/malignant (23).png,1
train/malignant/malignant (66).png,1
train/malignant/malignant (62).png,1
train/malignant/malignant (47).png,1
train/malignant/malignant (74).png,1
train/malignant/malignant (37).png,1
train/malignant/malignant (9).png,1
train/malignant/malignant (73).png,1
train/malignant/malignant (115).png,1
train/malignant/malignant (14).png,1
train/malignant/malignant (5).png,1
train/malignant/malignant (3).png,1
train/malignant/malignant (163).png,1
train/malignant/malignant (64).png,1
train/malignant/malignant (104).png,1
train/malignant/malignant (176).png,1
train/malignant/malignant (12).png,1
train/malignant/malignant (142).png,1
train/malignant/malignant (134).png,1
train/malignant/malignant (101).png,1
train/malignant/malignant (125).png,1
train/malignant/malignant (55).png,1
train/malignant/malignant (16).png,1
train/malignant/malignant (131).png,1
train/malignant/malignant (26).png,1
train/malignant/malignant (153).png,1
train/malignant/malignant (18).png,1
train/malignant/malignant (130).png,1
train/malignant/malignant (88).png,1
train/malignant/malignant (8).png,1
train/malignant/malignant (159).png,1
train/malignant/malignant (119).png,1
train/malignant/malignant (173).png,1
train/malignant/malignant (195).png,1
train/malignant/malignant (84).png,1
train/malignant/malignant (34).png,1
train/malignant/malignant (19).png,1
train/malignant/malignant (67).png,1
train/malignant/malignant (155).png,1
train/malignant/malignant (51).png,1
train/malignant/malignant (30).png,1
train/malignant/malignant (148).png,1
train/malignant/malignant (89).png,1
train/malignant/malignant (156).png,1
train/malignant/malignant (143).png,1
train/malignant/malignant (87).png,1
train/malignant/malignant (180).png,1
train/malignant/malignant (170).png,1
train/malignant/malignant (109).png,1
train/malignant/malignant (132).png,1
train/malignant/malignant (196).png,1
train/malignant/malignant (108).png,1
train/malignant/malignant (82).png,1
train/malignant/malignant (167).png,1
train/malignant/malignant (20).png,1
train/malignant/malignant (56).png,1
train/malignant/malignant (28).png,1
train/malignant/malignant (151).png,1
train/malignant/malignant (77).png,1
train/malignant/malignant (165).png,1
train/malignant/malignant (118).png,1
train/malignant/malignant (39).png,1
train/malignant/malignant (127).png,1
train/malignant/malignant (65).png,1
train/malignant/malignant (90).png,1
train/malignant/malignant (78).png,1
train/malignant/malignant (161).png,1
train/malignant/malignant (117).png,1
train/malignant/malignant (205).png,1
train/malignant/malignant (72).png,1
train/malignant/malignant (54).png,1
train/malignant/malignant (59).png,1
train/malignant/malignant (7).png,1
train/malignant/malignant (162).png,1
train/malignant/malignant (188).png,1
train/malignant/malignant (164).png,1
train/malignant/malignant (106).png,1
train/malignant/malignant (198).png,1
train/malignant/malignant (69).png,1
train/malignant/malignant (25).png,1
train/malignant/malignant (6).png,1
train/malignant/malignant (58).png,1
train/malignant/malignant (79).png,1
train/malignant/malignant (201).png,1
train/malignant/malignant (152).png,1
train/malignant/malignant (133).png,1
train/malignant/malignant (2).png,1
train/malignant/malignant (40).png,1
train/malignant/malignant (75).png,1
train/malignant/malignant (135).png,1
train/malignant/malignant (146).png,1
train/malignant/malignant (99).png,1
train/malignant/malignant (4).png,1
train/malignant/malignant (96).png,1
train/malignant/malignant (93).png,1
train/malignant/malignant (103).png,1
train/malignant/malignant (189).png,1
train/malignant/malignant (166).png,1
train/malignant/malignant (44).png,1
train/malignant/malignant (126).png,1
train/malignant/malignant (95).png,1
train/malignant/malignant (1).png,1
train/malignant/malignant (144).png,1
train/malignant/malignant (128).png,1
train/malignant/malignant (208).png,1
train/malignant/malignant (191).png,1
train/malignant/malignant (154).png,1
train/malignant/malignant (70).png,1
train/malignant/malignant (182).png,1
train/malignant/malignant (29).png,1
train/malignant/malignant (187).png,1
train/malignant/malignant (107).png,1
train/malignant/malignant (94).png,1
train/malignant/malignant (33).png,1
train/malignant/malignant (41).png,1
train/malignant/malignant (171).png,1
train/malignant/malignant (10).png,1
train/malignant/malignant (210).png,1
train/malignant/malignant (60).png,1
train/malignant/malignant (68).png,1
train/malignant/malignant (197).png,1
train/malignant/malignant (15).png,1
train/malignant/malignant (194).png,1
train/malignant/malignant (43).png,1
train/malignant/malignant (17).png,1
train/malignant/malignant (121).png,1
train/malignant/malignant (85).png,1
train/malignant/malignant (71).png,1
train/malignant/malignant (48).png,1
train/malignant/malignant (169).png,1
train/malignant/malignant (120).png,1
